Id,AccountId,Email,Title,CreatedDate,IsDeleted
003_vbx6aingy4r9e9,001_ic8nlm6srtk7gy,y4r9e9@example.com,Engineer,2024-11-27,False
003_o6r6y3i34k9zcf,001_ygpebkwhultrws,4k9zcf@example.com,Analyst,2023-12-29,False
003_10h6f1kbxzz84n,001_angsn3srjwcjo9,xzz84n@example.com,Finance Manager,2024-09-23,False
003_ckqx90mdk2pczi,001_6kc6mz3ivt23rt,k2pczi@example.com,Engineer,2023-05-12,False
003_on2eyq39mj8nzu,001_g5hrz4a0ch5zv9,mj8nzu@example.com,Engineer,2024-10-30,False
003_8ugr6bkdgeplki,001_wjbx0l7qjojjxv,geplki@example.com,Finance Manager,2024-02-16,False
003_0n9eo99b5amj9a,001_1001bprhtq98py,5amj9a@example.com,VP Ops,2023-12-01,False
003_vm8rilq6dtu7xw,001_y24swbi9wwmo3o,dtu7xw@example.com,CTO,2024-01-17,False
003_1hhidtau8d5ztv,001_h2rmn3g45iovrr,8d5ztv@example.com,Product Lead,2023-11-06,False
003_twp0ameiz9zy8d,001_ninapu5ck7qz2o,z9zy8d@example.com,Finance Manager,2024-08-23,False
003_yt8xn4fa398d2r,001_hfw8texddr780z,398d2r@example.com,Engineer,2023-10-08,False
003_cgmxqt4ml4glvx,001_pgn2v1p67wi9t8,l4glvx@example.com,CTO,2024-09-07,False
003_colq3epnim8xhm,001_eowpwb0dmcnof7,im8xhm@example.com,VP Ops,2023-02-06,False
003_bdaen24t6ofakk,001_h2rmn3g45iovrr,6ofakk@example.com,CTO,2024-12-27,False
003_coo6gxaqc0saya,001_08rs1xj4aebokk,c0saya@example.com,Analyst,2025-05-09,False
003_vqa0xyd6a3bnl8,001_a0xb3z8509h1ax,a3bnl8@example.com,Finance Manager,2023-08-05,False
003_xisa7ha050subx,001_ylgns8r9fjqcwi,50subx@example.com,CTO,2024-10-07,False
003_8fsphzskoq1829,001_9nzwzz2pcu3h2a,oq1829@example.com,Director,2023-10-07,False
003_l54e5u7sv4mcjr,001_v0xuu3rumsfi0v,v4mcjr@example.com,Product Lead,2024-04-04,False
003_4usq0krev6zot5,001_7608oij4ef7eaz,v6zot5@example.com,Product Lead,2023-08-09,False
003_tngi89aluvwk51,001_v2ty5xg9rs3vis,uvwk51@example.com,CTO,2023-09-27,False
003_i8xnyzarqne9te,001_ninapu5ck7qz2o,qne9te@example.com,Head of Data,2023-03-17,False
003_17oarzemlxy0ic,001_m317vkyvmw42tp,lxy0ic@example.com,Engineer,2025-10-17,False
003_1pxdqwar2vp534,001_wspghpvagwso1f,2vp534@example.com,Product Lead,2025-03-30,False
003_qyp4xoq12avibi,001_kdqg0v9w3zuyy2,2avibi@example.com,Head of Data,2025-01-13,False
003_n5llwj92kg799j,001_pnn6tx1kg6cycx,kg799j@example.com,Product Lead,2025-05-12,False
003_iup6oo5wl384jh,001_quv77dctleivxl,l384jh@example.com,Engineer,2024-05-10,False
003_mfimmotn66i4w1,001_34v4k38gqgd1x6,66i4w1@example.com,Director,2025-12-01,False
003_tv3wrss0p6ebyx,001_ot34juum0zsn7n,p6ebyx@example.com,Head of Data,2024-04-08,False
003_mv3af2b9x55knr,001_y24swbi9wwmo3o,x55knr@example.com,Head of Data,2024-08-01,False
003_2fnuuspjj064h8,001_25v82tdvqw84tz,j064h8@example.com,VP Ops,2025-04-07,False
003_ggau438hrr51gg,001_jf60fuk8z44ri6,rr51gg@example.com,CTO,2024-06-10,False
003_a7bsc6adljnb87,001_9fvrqx7519g1po,ljnb87@example.com,Product Lead,2025-02-02,False
003_lhtozc7qygxl10,001_ofznrycyrvmrn0,ygxl10@example.com,Engineer,2023-07-18,False
003_l1aveyq0ve061d,001_mphm9omua8lgpx,ve061d@example.com,Director,2023-03-11,False
003_4f4kfi3rcy76j9,001_i8mgk0ixf6cgkv,cy76j9@example.com,Head of Data,2025-10-03,False
003_xpnhddh6f2vz70,001_ef2g3a4x8namfm,f2vz70@example.com,Engineer,2024-04-03,False
003_8szpzuuyydd192,001_lekxny6s7oxtej,ydd192@example.com,Director,2024-10-21,False
003_nrspv1vcmrfhwg,001_fdots6hqnxg5a7,mrfhwg@example.com,Finance Manager,2023-08-01,False
003_na1s6dv7tqpdk3,001_anxcfu5zxaoxwl,tqpdk3@example.com,Engineer,2025-01-31,False
003_xqeg0rwuvtqjkd,001_rtc6y00ff5vk6s,vtqjkd@example.com,Head of Data,2024-06-19,False
003_72fdtyhzkfj07p,001_3j6g8m5lhcac1c,kfj07p@example.com,Engineer,2024-11-26,False
003_c61i7ldu73ulgk,001_92plxyv9mhdj7i,73ulgk@example.com,Director,2025-10-07,False
003_d1oqrb2fq8p3k8,001_a0xb3z8509h1ax,q8p3k8@example.com,VP Ops,2023-10-29,False
003_qcxdu7i5y1q7iw,001_ovs61okn2n1n3a,y1q7iw@example.com,Finance Manager,2023-10-27,False
003_2mjzeo2jwphyqz,001_jeb7517y5eatjq,wphyqz@example.com,Finance Manager,2023-05-25,False
003_rfikjt3kysm39o,001_ofznrycyrvmrn0,ysm39o@example.com,Head of Data,2023-11-23,False
003_27yiqqwbvkpxhn,001_8ku2y2qqmacw4u,vkpxhn@example.com,CTO,2024-07-25,False
003_w2dv76waxwtr90,001_x7j4v03sddvk17,xwtr90@example.com,Director,2025-04-21,False
003_7jbej62tkyoiol,001_7kjrybmad5hfp7,kyoiol@example.com,Finance Manager,2024-12-16,False
003_q7swqtx5qmi36m,001_36luyx229e9nlm,qmi36m@example.com,VP Ops,2025-09-17,False
003_9i50giz0ufuby9,001_ofznrycyrvmrn0,ufuby9@example.com,Engineer,2023-02-03,False
003_puosksq63ppez9,001_v5y8oggeusihwl,3ppez9@example.com,Director,2024-12-11,False
003_ops0zm7xdem4ts,001_vycua5ft21nfqs,dem4ts@example.com,VP Ops,2024-07-03,False
003_4zx7re90pd89vy,001_9nzwzz2pcu3h2a,pd89vy@example.com,CTO,2023-02-09,False
003_ua8g0avomwg074,001_lyiu97p2z5o5pu,mwg074@example.com,Finance Manager,2023-05-07,False
003_8xde1zzlaguxlm,001_u3lcibgmjnbsk1,aguxlm@example.com,Head of Data,2025-08-24,False
003_jidmy12bzrwpe1,001_hp9dbi7n6kgxn2,zrwpe1@example.com,Finance Manager,2023-05-15,False
003_vnktaw4wpup928,001_1001bprhtq98py,pup928@example.com,CTO,2024-10-13,False
003_p99qy6lefdt0n7,001_pte9tl8ru9oor8,fdt0n7@example.com,Head of Data,2025-05-10,False
003_zlkz61xf7u2wg5,001_8cju1bfpfwasss,7u2wg5@example.com,Finance Manager,2024-09-08,False
003_oa7wfmwtiqlbjm,001_f2vmiz2v5qiskn,iqlbjm@example.com,Analyst,2024-03-23,False
003_pps9v4xw611pvq,001_uvo804wu9djdq1,611pvq@example.com,Head of Data,2025-04-17,False
003_sic6sviadc3op7,001_owc3a0rkvi11yh,dc3op7@example.com,Analyst,2025-05-03,False
003_q9378mmvg0dftz,001_3bwut4rxozri41,g0dftz@example.com,Director,2023-10-26,False
003_y1qoqls8h0qpk7,001_dv5nilkua3i6dn,h0qpk7@example.com,CTO,2024-02-24,False
003_fuq7tcfbpaw3nq,001_h9nzvmq74f1e7f,paw3nq@example.com,VP Ops,2023-01-21,False
003_al2fva7gti90wa,001_kmgnvda1mkx9a5,ti90wa@example.com,Engineer,2023-06-08,False
003_tev86bimro8h4r,001_eus2pey0cqjkjh,ro8h4r@example.com,VP Ops,2024-03-13,False
003_6ktyisobez272q,001_6c9dqab5qqxrzk,ez272q@example.com,CTO,2025-01-07,False
003_p99hdajk1eghg4,001_zhx9jj2scykobi,1eghg4@example.com,Head of Data,2025-01-30,False
003_fwgv7jcb6mlq89,001_c4j04oh047tz0s,6mlq89@example.com,Product Lead,2023-10-02,False
003_z2cip5tnk5deik,001_b8ck45lbrlb7gz,k5deik@example.com,VP Ops,2025-08-26,False
003_x7l14cpfz6a7uy,001_pk5x98q50ce06v,z6a7uy@example.com,VP Ops,2023-04-12,False
003_e3lmwmg9iy8hib,001_iz288fuowv42rp,iy8hib@example.com,VP Ops,2025-10-18,False
003_asdjo5nhrz4t88,001_h2rmn3g45iovrr,rz4t88@example.com,Head of Data,2025-06-05,False
003_nbhkt4li04r4lk,001_fdots6hqnxg5a7,04r4lk@example.com,CTO,2025-07-08,True
003_nqio4jati64p4o,001_2awy4zpb7oj949,i64p4o@example.com,VP Ops,2024-08-21,False
003_7fex3cqrp8nx4z,001_zyvpfikqlfuts5,p8nx4z@example.com,Director,2023-12-30,False
003_bgfdjoiroq7mkk,001_bgctrwpvi8gmb6,oq7mkk@example.com,Director,2024-05-09,False
003_jdcmjtjfuz0l2y,001_angsn3srjwcjo9,uz0l2y@example.com,CTO,2025-06-22,False
003_yf4a2x4oftnfpj,001_26wfgoxnb3hp2l,ftnfpj@example.com,VP Ops,2024-04-02,False
003_7yeuio0f5p08lh,001_zzcb1h1bmyhyar,5p08lh@example.com,Head of Data,2024-10-05,False
003_zkckk3yevspv8m,001_lyiu97p2z5o5pu,vspv8m@example.com,Finance Manager,2023-01-29,False
003_xwc66cl124v4pl,001_h2rmn3g45iovrr,24v4pl@example.com,Analyst,2024-03-14,False
003_phm40bufmcjxhi,001_3j6g8m5lhcac1c,mcjxhi@example.com,Head of Data,2024-12-08,False
003_ltm1oowsag52kl,001_u4qecwlgt8p3zg,ag52kl@example.com,CTO,2023-02-16,False
003_0ulwvsh5sk2ira,001_oq2fddasgm2eb3,sk2ira@example.com,Director,2023-09-24,False
003_vuf259u25gq4lz,001_xtewvvrm8eo4y6,5gq4lz@example.com,Head of Data,2023-03-10,False
003_k3nr6its72xdhh,001_jf60fuk8z44ri6,72xdhh@example.com,Product Lead,2023-10-13,False
003_q0reuwap4osy5n,001_r5ky0hy2btbvg3,4osy5n@example.com,Analyst,2024-04-21,False
003_dtf91yuon417f8,001_f9c6j1qzfg60mp,n417f8@example.com,Analyst,2023-10-15,False
003_6c31rfbh6lmy4d,001_eus2pey0cqjkjh,6lmy4d@example.com,Analyst,2025-12-30,False
003_lgiiun7luwvy6v,001_6kc6mz3ivt23rt,uwvy6v@example.com,Analyst,2023-10-11,False
003_2og9takqb7lepf,001_vn9scj4rf2rl9f,b7lepf@example.com,Finance Manager,2025-11-03,False
003_h7esx8i86byghz,001_h9nzvmq74f1e7f,6byghz@example.com,Director,2025-05-14,False
003_w8uankupxxi9na,001_sf701tpppe4mga,xxi9na@example.com,Product Lead,2025-09-15,False
003_zy8k51q2gwnx14,001_r5ky0hy2btbvg3,gwnx14@example.com,VP Ops,2023-06-23,False
003_7mpi8ip28b255t,001_1001bprhtq98py,8b255t@example.com,VP Ops,2025-01-08,False
003_ny9fv1dbq32f79,001_mksf3o7sxw48pp,q32f79@example.com,VP Ops,2024-06-30,False
003_x1l8plcgdsz11x,001_g5hrz4a0ch5zv9,dsz11x@example.com,Analyst,2024-12-25,False
003_mnjmq6vvbjw2u9,001_8cju1bfpfwasss,bjw2u9@example.com,Engineer,2025-02-17,False
003_qdu4ed6eseyzhs,001_o9w61434s63b40,seyzhs@example.com,Engineer,2024-02-04,False
003_fxi0lavw0gdme1,001_r8bd583iac9c7b,0gdme1@example.com,Head of Data,2023-03-30,False
003_i3n22hxsll3nc6,001_77bd1pixexm0rm,ll3nc6@example.com,Director,2025-03-10,False
003_qmxk2jx4jl22cv,001_ovs61okn2n1n3a,jl22cv@example.com,CTO,2024-11-22,False
003_46c5m8848cr820,001_pk5x98q50ce06v,8cr820@example.com,Analyst,2025-05-21,False
003_kl7e3vvwwtetgu,001_9dbcf09hreho3f,wtetgu@example.com,VP Ops,2025-01-27,False
003_29zmmb5v5qbw1f,001_m317vkyvmw42tp,5qbw1f@example.com,Head of Data,2023-03-09,False
003_gtk0pn0ny3dmxv,001_iay28fpopqqggw,y3dmxv@example.com,Engineer,2024-04-11,False
003_axjlkub7vl5rhr,001_ot34juum0zsn7n,vl5rhr@example.com,Director,2024-01-23,False
003_3ef7q0mzixua43,001_l1isqdsft27hdu,ixua43@example.com,Head of Data,2023-08-31,False
003_rmi2bzbuft6yr9,001_eus2pey0cqjkjh,ft6yr9@example.com,CTO,2023-03-27,False
003_gl8tv9bwhngev1,001_eus2pey0cqjkjh,hngev1@example.com,Director,2024-11-30,False
003_m9rwjkvwx7q93z,001_rrhpwsqx2n0xba,x7q93z@example.com,VP Ops,2024-09-17,False
003_w9btz3fmb9erkp,001_ronyvxi20lpwu7,b9erkp@example.com,Head of Data,2024-07-12,False
003_fuavwjqsra7ni7,001_hp9dbi7n6kgxn2,ra7ni7@example.com,Finance Manager,2023-04-07,False
003_yqwv8itjga40rz,001_wq7aazsm43hnxu,ga40rz@example.com,VP Ops,2023-09-26,False
003_smr4yx8qn2gz3z,001_tigyfzhzvbabst,n2gz3z@example.com,Analyst,2025-01-21,False
003_5qjlxjr8eg4unx,001_rrhpwsqx2n0xba,eg4unx@example.com,VP Ops,2023-01-10,False
003_kccndxfoubx3sh,001_fef1vlhwepfsos,ubx3sh@example.com,Finance Manager,2024-04-18,False
003_6d387z7e2687ml,001_8htrlcsjlsihpd,2687ml@example.com,Head of Data,2025-01-21,False
003_oufn250rysjx01,001_msj4w2aqit8tyn,ysjx01@example.com,Director,2025-07-25,False
003_wit4n85ib0vtne,001_y4cuvusfi760px,b0vtne@example.com,Product Lead,2025-07-07,False
003_4xagj2adtu41s8,001_f9c6j1qzfg60mp,tu41s8@example.com,Engineer,2024-08-04,False
003_6jk780r0dubrxy,001_gpctj29fze6utn,dubrxy@example.com,Analyst,2025-03-20,False
003_2qdmqif4hjfceo,001_biu5pulh75jpgg,hjfceo@example.com,CTO,2024-09-05,False
003_x5hyss9iwgeos9,001_50biz31o5ozrdu,wgeos9@example.com,CTO,2023-10-26,False
003_pebalerwwa68m6,001_afer1ql1z5kcdi,wa68m6@example.com,Analyst,2023-02-21,False
003_8b6vnkdvp5bfxe,001_lekxny6s7oxtej,p5bfxe@example.com,Analyst,2025-08-12,False
003_5guqtlvccdd50c,001_2mo0lgaja32gp2,cdd50c@example.com,Head of Data,2025-12-10,False
003_gimwfwcwxvmi3f,001_0a1gwgn0vdsmt0,xvmi3f@example.com,Product Lead,2023-03-30,False
003_e69z2zqajj48ms,001_g5hrz4a0ch5zv9,jj48ms@example.com,VP Ops,2024-02-19,False
003_zms0hq6lblovnk,001_kpmqi2mmvvepwb,blovnk@example.com,CTO,2024-06-28,False
003_er3tfdywugbxd4,001_me8yid63hqaqas,ugbxd4@example.com,CTO,2024-10-07,False
003_bdsswl8cb3ujf4,001_r8bd583iac9c7b,b3ujf4@example.com,Finance Manager,2025-12-29,False
003_d4ci41e1vm6dcd,001_wspghpvagwso1f,vm6dcd@example.com,CTO,2025-04-10,False
003_4cufppzl8n5yd0,001_ovs61okn2n1n3a,8n5yd0@example.com,Product Lead,2023-10-07,False
003_s488vyz7iwsbum,001_8u39iz503b7qws,iwsbum@example.com,Engineer,2023-01-11,False
003_79x7ppxyflt3ui,001_56lmnmt11fm4c7,flt3ui@example.com,Analyst,2025-01-10,False
003_u1d61r6djnhyu2,001_4dvjcfa5crqe5e,jnhyu2@example.com,VP Ops,2025-10-28,False
003_n5hmfzerae74xh,001_8nw6skg0793oe1,ae74xh@example.com,Finance Manager,2024-02-28,False
003_4byxfxo29anu8g,001_p17acw6eaq80nz,9anu8g@example.com,VP Ops,2023-04-19,False
003_pf7agqkzy11ip7,001_r5ky0hy2btbvg3,y11ip7@example.com,Director,2023-07-11,False
003_dbggiipjptlva9,001_r8bd583iac9c7b,ptlva9@example.com,CTO,2024-09-04,False
003_z8ayreovxjmfmw,001_4dvjcfa5crqe5e,xjmfmw@example.com,Head of Data,2025-04-15,False
003_48kua6c6xf1o4p,001_cxgf9rs6cqsksp,xf1o4p@example.com,Analyst,2025-01-10,False
003_86tj2ndbosy4xg,001_kpmqi2mmvvepwb,osy4xg@example.com,VP Ops,2025-07-21,False
003_0uy4vme9tfbajm,001_f8529tgvix5ej9,tfbajm@example.com,Engineer,2023-12-10,False
003_yim7cunioeinxv,001_f1ujcjbj9zsepz,oeinxv@example.com,Product Lead,2024-11-18,False
003_6m2vlklnhry9us,001_o8ylhb3k8q1hih,hry9us@example.com,Engineer,2023-10-22,False
003_wlib8ca98tk1jf,001_724sjatk992yxe,8tk1jf@example.com,VP Ops,2024-10-09,False
003_p7acgobifxj7rc,001_y4cuvusfi760px,fxj7rc@example.com,Product Lead,2025-12-15,False
003_koccs60u4goyhf,001_mg117w7tf0lbxy,4goyhf@example.com,Engineer,2025-07-29,False
003_j5gr2b91if95ls,001_3j6g8m5lhcac1c,if95ls@example.com,CTO,2025-12-25,False
003_38xffj571je0dj,001_y2qg8vlkjltgna,1je0dj@example.com,Finance Manager,2025-04-12,False
003_hvgpjchyuqsexj,001_hfw8texddr780z,uqsexj@example.com,Analyst,2023-04-18,False
003_qpscqsnignklt0,001_1wpkqoabyo3ah5,gnklt0@example.com,Finance Manager,2025-11-29,False
003_g7v2f3rcz9kdyb,001_zotujb1jz4bmef,z9kdyb@example.com,Analyst,2025-10-19,False
003_gbubow1lbipjil,001_iziponytd1nfi3,bipjil@example.com,Engineer,2024-01-01,False
003_myzj16scnjabxd,001_l1isqdsft27hdu,njabxd@example.com,CTO,2023-11-02,False
003_wyq89aaw6w1nk9,001_ge2laqu2nb2qiw,6w1nk9@example.com,Analyst,2025-11-02,False
003_u4w7m0e4mqiash,001_iz288fuowv42rp,mqiash@example.com,Product Lead,2025-06-01,False
003_jrvtmr2y7gbxdh,001_26wfgoxnb3hp2l,7gbxdh@example.com,CTO,2024-02-17,False
003_fynd35emrkl3cy,001_0qaiazvwokvh50,rkl3cy@example.com,CTO,2023-07-05,False
003_99rcxmyrm63vp4,001_fgmec4rk2p34fp,m63vp4@example.com,Product Lead,2023-06-09,False
003_zbkwiv4gkapph3,001_4mj7nsz6j3kz9m,kapph3@example.com,Engineer,2023-08-27,False
003_p30grikloydpuc,001_52dmfcnsra78u1,oydpuc@example.com,Analyst,2023-11-18,False
003_cxxombvmyzdw5n,001_oq48ws7o9n9dib,yzdw5n@example.com,CTO,2023-05-02,False
003_4qo12l3b1y8err,001_3j6g8m5lhcac1c,1y8err@example.com,Engineer,2023-04-18,False
003_w05itli0r75iex,001_eus2pey0cqjkjh,r75iex@example.com,Finance Manager,2025-08-27,False
003_psovsph9qv3bkt,001_do674jhjh56nzy,qv3bkt@example.com,Head of Data,2023-03-09,False
003_z5kl2byq1uz289,001_h9nzvmq74f1e7f,1uz289@example.com,Finance Manager,2023-03-03,False
003_mhlm4ke3q1bd2x,001_iyyj4ff69nq2i7,q1bd2x@example.com,CTO,2023-10-04,False
003_5l2vcu7rnlf4yx,001_x7j4v03sddvk17,nlf4yx@example.com,Product Lead,2025-07-27,False
003_x53nqt075qo3zg,001_36luyx229e9nlm,5qo3zg@example.com,Product Lead,2024-07-09,False
003_uvs2evabnnv57n,001_724sjatk992yxe,nnv57n@example.com,Finance Manager,2024-11-01,False
003_3yrsrgb6wlcjoj,001_ym6k6wnw343dx2,wlcjoj@example.com,Finance Manager,2024-11-25,False
003_v1o8gw3kra80qs,001_oq2fddasgm2eb3,ra80qs@example.com,Finance Manager,2024-03-01,False
003_ul24865egl9djx,001_vn9scj4rf2rl9f,gl9djx@example.com,VP Ops,2025-07-07,False
003_uape656fjeyqeo,001_46baw26t9einq3,jeyqeo@example.com,CTO,2025-01-28,False
003_ccxvcz44zzx2s7,001_biu5pulh75jpgg,zzx2s7@example.com,Product Lead,2025-10-12,False
003_pf5yc2genpkrd6,001_oq2fddasgm2eb3,npkrd6@example.com,VP Ops,2025-12-06,False
003_5wzu02iys36w07,001_bf67b7efvppv6s,s36w07@example.com,Engineer,2023-06-25,False
003_0v8rg0d5izfgbi,001_m8ibaw8vn6hnb3,izfgbi@example.com,CTO,2025-08-04,False
003_bxgh2597gkis27,001_xmejcikvkozd5e,gkis27@example.com,Engineer,2025-01-26,False
003_h9ewckkjxwz1u8,001_ninapu5ck7qz2o,xwz1u8@example.com,Engineer,2025-05-29,False
003_hjcuw6kqno7m99,001_tov7nub14tnq7x,no7m99@example.com,VP Ops,2025-07-27,False
003_z27gfvcxdkicbc,001_ppjv0phfq2ac9v,dkicbc@example.com,Director,2023-05-21,False
003_eld2pudqstwaag,001_31zv9t4xf79v4i,stwaag@example.com,Product Lead,2023-12-01,False
003_eskyvbdiifarmt,001_fd23v2prk3w799,ifarmt@example.com,VP Ops,2024-10-09,False
003_ki3eceoixl1qe2,001_xmejcikvkozd5e,xl1qe2@example.com,Analyst,2023-04-16,False
003_robt7dgzm3ju8e,001_g5hrz4a0ch5zv9,m3ju8e@example.com,Product Lead,2024-05-30,False
003_7bxmnbq7tgfvv1,001_4gkew6gons2drm,tgfvv1@example.com,Analyst,2023-12-31,False
003_bvyholh87hmh4z,001_efh6o05vany2su,7hmh4z@example.com,CTO,2024-08-02,False
003_010j0dmc2ggfvl,001_v5y8oggeusihwl,2ggfvl@example.com,VP Ops,2025-08-28,False
003_harymdvssu1qs5,001_zotujb1jz4bmef,su1qs5@example.com,Engineer,2025-09-18,False
003_mm3q4z78qioux3,001_vf5m3tggce9xqi,qioux3@example.com,VP Ops,2025-01-09,False
003_g6j26wbxg8fxke,001_f2vmiz2v5qiskn,g8fxke@example.com,Engineer,2023-10-07,False
003_ge71df141u0nim,001_mphm9omua8lgpx,1u0nim@example.com,Engineer,2023-10-18,False
003_6bvf1ifffutaok,001_p17acw6eaq80nz,futaok@example.com,Head of Data,2024-06-22,False
003_cr74o5mtelqu6y,001_thk5iw7ynnw58o,elqu6y@example.com,Head of Data,2024-05-03,False
003_rm3x8nrisn9qwh,001_pgpyb75fyb4npu,sn9qwh@example.com,VP Ops,2023-02-19,False
003_jxzm7z5ekqcznt,001_cxgf9rs6cqsksp,kqcznt@example.com,Head of Data,2024-02-29,False
003_9lg909trd2wb9i,001_cp0it78y3g1cdb,d2wb9i@example.com,Finance Manager,2024-01-04,False
003_qi1ibltia76wkm,001_9fvrqx7519g1po,a76wkm@example.com,Director,2025-02-24,False
003_qbcc66f2xk0uc5,001_jf60fuk8z44ri6,xk0uc5@example.com,Analyst,2023-02-18,False
003_y9afmfzsrlb4hw,001_f266a7qyzq01o6,rlb4hw@example.com,Analyst,2025-07-16,False
003_heao4tqjjttoqf,001_26wfgoxnb3hp2l,jttoqf@example.com,Finance Manager,2024-09-19,False
003_ohzg4mx0ph0feb,001_3uikxdj8iqstza,ph0feb@example.com,Engineer,2025-07-20,False
003_63w0flz8xd1ovj,001_l4ltfmn32dqsu7,xd1ovj@example.com,Product Lead,2024-11-15,False
003_vo232ka3ivb9at,001_3wvwih2g29pdhc,ivb9at@example.com,Director,2024-08-01,False
003_gqrero6hm45fek,001_trxxpdcxfgmeau,m45fek@example.com,Finance Manager,2024-08-02,False
003_5gejyv84fjo9tx,001_kkb0sdiklzjs83,fjo9tx@example.com,VP Ops,2025-06-15,False
003_uxhdui4at5xozm,001_mksf3o7sxw48pp,t5xozm@example.com,Director,2024-11-24,False
003_6owthy8wb8f2on,001_t9633syr9ubyaq,b8f2on@example.com,Finance Manager,2023-05-30,False
003_or35dndqgphscu,001_gpctj29fze6utn,gphscu@example.com,Head of Data,2024-03-21,False
003_4vgyshc95vztdf,001_m7q8p4446evehl,5vztdf@example.com,CTO,2024-09-01,False
003_fzkjg2t5ts8va2,001_r8bd583iac9c7b,ts8va2@example.com,VP Ops,2023-12-19,False
003_h5kdjkplo6shk8,001_fgmec4rk2p34fp,o6shk8@example.com,CTO,2025-08-09,False
003_rg4fymrfn2wtvy,001_f802refocxo162,n2wtvy@example.com,Product Lead,2025-01-11,False
003_i4b1vpj1bqm5vp,001_icu6rnc6vx5u1c,bqm5vp@example.com,Finance Manager,2023-09-14,False
003_fh18w5co7c8gue,001_wq7aazsm43hnxu,7c8gue@example.com,Analyst,2024-09-17,False
003_87b4zqjnfpjisi,001_0lv87824c7npkj,fpjisi@example.com,Product Lead,2025-03-13,False
003_sebdrlest3ucx3,001_xtewvvrm8eo4y6,t3ucx3@example.com,Product Lead,2025-08-17,False
003_8qut81pd9pkvdm,001_cwlzmwp0uxecca,9pkvdm@example.com,CTO,2023-05-06,False
003_lo68szsy2oppuh,001_m7q8p4446evehl,2oppuh@example.com,Finance Manager,2023-08-07,False
003_zr3hs6pqp3mero,001_iay28fpopqqggw,p3mero@example.com,Head of Data,2024-10-30,False
003_ctor2ak9w2u6iy,001_jeb7517y5eatjq,w2u6iy@example.com,VP Ops,2023-08-17,False
003_bnyvhko7m4qzy8,001_wjbx0l7qjojjxv,m4qzy8@example.com,Finance Manager,2024-02-19,False
003_z3ptd7z9102ytd,001_eaik4tnbe7ei8f,102ytd@example.com,Finance Manager,2025-04-12,False
003_ut1wzbajx9jn5a,001_v0xuu3rumsfi0v,x9jn5a@example.com,Finance Manager,2023-04-11,False
003_5c78689m2uoty2,001_cxgf9rs6cqsksp,2uoty2@example.com,Engineer,2023-06-06,False
003_2gx6k02uh2rrlh,001_eaik4tnbe7ei8f,h2rrlh@example.com,Product Lead,2023-12-03,False
003_kdsir6awo7d1b6,001_f266a7qyzq01o6,o7d1b6@example.com,Engineer,2024-08-06,False
003_xyyjimnlddw80g,001_tov7nub14tnq7x,ddw80g@example.com,CTO,2023-07-22,False
003_atruiymffctrmp,001_l4ltfmn32dqsu7,fctrmp@example.com,Analyst,2023-02-20,False
003_d1i3asuqbt62rn,001_ym6k6wnw343dx2,bt62rn@example.com,Analyst,2025-11-28,False
003_b6f1l8hamecv96,001_9bofh4lpbmrcco,mecv96@example.com,Director,2025-05-15,False
003_x23e7vgh19ye0g,001_3uikxdj8iqstza,19ye0g@example.com,VP Ops,2023-09-21,False
003_jmt0mj8f4lqlz3,001_dt9nxi2itd8k4l,4lqlz3@example.com,CTO,2024-12-22,False
003_w6ffb6g4dcdgex,001_8lnk4iw81dme6b,dcdgex@example.com,Head of Data,2023-10-08,False
003_ynj48e0t5b6tck,001_hgvgrne76hoxow,5b6tck@example.com,Analyst,2023-06-18,False
003_czpe79biq9zm2s,001_afew3phqwb08ux,q9zm2s@example.com,Product Lead,2024-03-28,False
003_w6ck0t1acbolyu,001_lekxny6s7oxtej,cbolyu@example.com,Analyst,2023-11-20,False
003_0rd2dc1opl08h1,001_9dbcf09hreho3f,pl08h1@example.com,VP Ops,2023-07-28,False
003_rsuc5yybfdz89x,001_yu9dxtebya8jxq,fdz89x@example.com,VP Ops,2023-08-23,False
003_nu9jpwnmg84ja2,001_ronyvxi20lpwu7,g84ja2@example.com,Product Lead,2025-06-20,False
003_x8wv7y86m52eyj,001_oh2su8agczmj8r,m52eyj@example.com,Product Lead,2024-12-30,False
003_v9374ivs82knd8,001_7mwzg4iv6ylq5z,82knd8@example.com,Finance Manager,2023-05-08,False
003_brwi7ff0dzwk6n,001_fiw4k67ox3wr78,dzwk6n@example.com,Finance Manager,2024-02-26,False
003_3ov70hp3s90dyx,001_ge2laqu2nb2qiw,s90dyx@example.com,CTO,2024-11-30,False
003_xcb44oiaj83unv,001_fdots6hqnxg5a7,j83unv@example.com,Product Lead,2023-04-14,False
003_kq6vachx3kenhc,001_kr9ed7ixgpnd24,3kenhc@example.com,Product Lead,2024-08-30,False
003_o3fpvsjqax49ce,001_v2ty5xg9rs3vis,ax49ce@example.com,Head of Data,2023-08-28,False
003_am7wr2jisa7y5x,001_1jf3gntem53efp,sa7y5x@example.com,CTO,2023-01-10,False
003_btp2pn4tiv7bej,001_yjslh67gq4ras0,iv7bej@example.com,VP Ops,2024-06-17,False
003_bomxqs5w8wm2op,001_zhx9jj2scykobi,8wm2op@example.com,VP Ops,2025-08-13,False
003_66ppvk1dvsp0bt,001_8cju1bfpfwasss,vsp0bt@example.com,Engineer,2023-08-09,False
